"","id","paper_freq","h_index","name_of_author","total_papers","citation_count","average_citations","country","institute","institute_ID","average_coauthors","connected_countries","connected_institutes","average_h_index_of_coauthors","average_DCM_papers_of_coauthors","author_classification","connections","connections_per_paper","second_order_connections","second_order_connections_per_paper","third_order_connections","third_order_connections_per_paper","betweenness","closeness"
"504","24175063000",2,8,"Yamamoto R.",10,168,16.8,"Japan","Graduate School of Biomedical and Health Sciences",124559565,9,1,4,22.375,5.375,3,8,4,16,8,22,11,0,3.46525311787007
"505","12776769000",2,3,"Shimegi A.",3,55,18.3333333333333,"Japan","Graduate School of Medicine",124525153,6.5,1,4,6.625,2.5,3,5,2.5,6,3,6,3,0.0025,1.66112956810631
"506","56317457300",2,4,"Nakagawa Y.",4,98,24.5,"Japan","Graduate School of Medicine",124525153,6.5,1,4,6.375,2.5,3,5,2.5,6,3,6,3,0.0025,1.66112956810631
"507","7403056154",4,9,"Harada T.",14,461,32.9285714285714,"Japan","Hyogo Prefectural Kakogawa Hospital",102177348,5.5,1,8,27.0416666666667,5.58333333333333,2,8,2,14,3.5,17,4.25,0.0433333333333333,1.69199540983423
"508","36042625900",4,18,"Miyamoto H.",40,894,22.35,"Japan","Kindai University Hospital",124384814,6,1,7,24.95,5.55,2,8,2,16,4,17,4.25,0.1165,1.69200485823177
"509","7404412509",2,2,"Sakai H.",2,19,9.5,"Japan","Kobe University School of Medicine",116551249,6,1,6,25.8571428571429,5.71428571428571,3,6,3,13,6.5,17,8.5,0,1.69198123743578
"510","57199401873",2,2,"Kaneko T.",2,19,9.5,"Japan","Kobe University",103611156,6,1,6,25.8571428571429,5.71428571428571,3,6,3,13,6.5,17,8.5,0,1.69198123743578
"511","35187262400",2,4,"Ito J.",5,163,32.6,"Japan","Aomori Prefectural Central Hospital",124107093,9,1,7,15.7142857142857,7.21428571428571,3,8,4,27,13.5,124,62,0,3.47369507148016
"512","17833435300",3,9,"Akagi S.",20,349,17.45,"Japan","Kansai Medical University",100295381,4.66666666666667,1,3,7.5,3.75,2,3,1,6,2,6,2,0,1.6611204613858
"513","35579851100",3,5,"Kato I.",7,221,31.5714285714286,"Japan","Meijibashi Hospital",102510349,4.66666666666667,1,2,9,3.75,2,3,1,6,2,6,2,0,1.6611204613858
"514","57214340250",2,0,"Wahlmeier S.",2,0,0,"United States","William Beaumont Hospital",104020136,6,1,3,5.25,2,3,3,1.5,4,2,4,2,0,1.65562913907285
"515","57201212156",2,3,"Fahs A.",6,19,3.16666666666667,"United States","William Beaumont Hospital",115095067,6,1,3,4.5,2,3,3,1.5,4,2,4,2,0,1.65562913907285
"516","35779076200",2,6,"Possley D.",13,177,13.6153846153846,"United States","Cornerstone Orthopedics and Sports Medicine",110152993,6,1,4,3.42857142857143,2,3,3,1.5,4,2,4,2,0,1.65562913907285
"517","36004849900",2,6,"Khalil J.",15,92,6.13333333333333,"United States","Oakland University",108247254,6,1,3,3.75,2,3,3,1.5,4,2,4,2,0,1.65562913907285
"518","12770999800",2,5,"Takayama H.",5,76,15.2,"Japan","Hyogo Prefectural Kakogawa Hospital",102246185,5,1,5,31.7857142857143,6.28571428571429,3,4,2,13,6.5,17,8.5,0,1.69197178930205
"519","15756058400",2,6,"Maio K.",11,189,17.1818181818182,"Japan","Wakayama Rosai Hospital",100473518,7,1,3,23.5,6.83333333333333,3,5,2.5,21,10.5,108,54,0.0025,3.47606619439585
"520","15131949900",2,8,"Gilder K.",11,474,43.0909090909091,"United States","Orexigen Therapeutics, Inc.",100697772,7,1,4,27.8888888888889,4.22222222222222,2,5,2.5,10,5,23,11.5,0,3.46660107201492
"521","53878303400",2,3,"Reah C.",4,279,69.75,"United States","NuVasive, Inc.",100547861,7,1,5,29,4.22222222222222,2,5,2.5,10,5,23,11.5,0,3.46660107201492
"522","56047055500",2,2,"Howell K.",2,201,100.5,"United States","NuVasive, Inc.",100547861,7,1,5,29.2222222222222,4.22222222222222,2,5,2.5,10,5,23,11.5,0,3.46660107201492
"523","7801601769",3,12,"Banco R.",19,1111,58.4736842105263,"United States","Boston Spine Group",107089495,16.6666666666667,2,13,49.3076923076923,9.76923076923077,2,13,4.33333333333333,47,15.6666666666667,112,37.3333333333333,0,3.47512931380532
"524","35738692600",3,16,"Janssen M.",29,1376,47.448275862069,"United States","Spine Education and Research Institute",100477803,16.6666666666667,2,13,49,9.76923076923077,2,13,4.33333333333333,47,15.6666666666667,112,37.3333333333333,0,3.47512931380532
"525","7003325532",3,17,"Woodard E.",30,2020,67.3333333333333,"United States","New England Baptist Hospital",103687095,16.6666666666667,2,13,48.9230769230769,9.76923076923077,2,13,4.33333333333333,47,15.6666666666667,112,37.3333333333333,0,3.47512931380532
"526","37044095200",2,5,"Ding Y.",6,117,19.5,"China","Xijing Hospital",104763792,4,1,1,35.75,12,3,2,1,9,4.5,9,4.5,0,1.66942148760331
"527","57189895135",2,1,"Mandal S.",2,3,1.5,"India","West Bengal University of Health Sciences",60069476,4,1,1,2.25,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"528","57214311632",2,5,"Mukherjee A.",10,57,5.7,"India","West Bengal University of Health Sciences",60069476,4,1,1,1.25,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"529","57189895138",2,1,"Mandal S.",2,3,1.5,"India","West Bengal University of Health Sciences",60069476,4,1,1,2.25,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"530","57214483838",2,2,"Kundu S.",3,18,6,"India","West Bengal University of Health Sciences",60069476,4,1,1,2,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"531","57189885979",2,1,"Banerjee U.",2,3,1.5,"India","West Bengal University of Health Sciences",60069476,4,1,1,2.25,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"532","56864769800",2,1,"Ma J.",1,1,1,"China","Qingdao University",110386234,4,1,3,1.25,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"533","57216104482",2,1,"Zou Y.",2,7,3.5,"China","Qingdao University",110386234,4,1,3,1.25,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"534","56866481100",2,1,"Li X.",1,1,1,"China","Qingdao University",110386234,4,1,3,1.25,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"535","57196240297",2,1,"Zhao Y.",1,1,1,"China","Qingdao University",60030434,4,1,2,1.25,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"536","55905056800",2,2,"Chu Y.",4,16,4,"China","Qingdao University",104539763,4,1,2,1,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"537","56878091400",2,1,"Ye Z.",1,15,15,"China","306th Hospital of the People's Liberation Army",100299645,9,1,4,5,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"538","57191877472",2,6,"Gu X.",8,67,8.375,"China","Changhai Hospital",104766404,9,1,4,4,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"539","57004456800",2,7,"Lv R.",16,94,5.875,"China","China Medical University Shenyang",103490251,9,1,3,3.85714285714286,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"540","55794197000",2,8,"Wu Y.",14,164,11.7142857142857,"China","Changhai Hospital",60069758,9,1,4,3.71428571428571,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"541","56666668400",2,6,"Ding M.",11,93,8.45454545454546,"China","Changhai Hospital",104766404,9,1,4,4,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"542","56666306600",2,4,"Lu C.",6,65,10.8333333333333,"China","Changhai Hospital",104766404,9,1,4,4.28571428571429,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
"543","57199160544",2,1,"Li M.",1,15,15,"China","Changhai Hospital",60069758,9,1,4,4.71428571428571,2,3,6,3,7,3.5,7,3.5,0,1.66389351081531
